age,ova,bov,pot,growth,value,total_stats,base_stats,composure,stamina,strength,power,reactions
19,59,60,73,14,325000.0,1606,330,62.0,62,47,267,56
20,63,63,80,17,675000.0,926,324,33.0,25,59,192,63
20,68,70,79,11,1400000.0,1663,362,65.0,68,71,286,63
28,65,65,65,0,475000.0,1656,378,46.0,71,64,309,63
19,55,57,67,12,140000.0,1376,285,55.0,34,38,230,52
23,56,59,62,6,120000.0,1485,305,41.0,52,37,244,59
19,63,63,75,12,575000.0,1582,341,44.0,66,48,268,61
30,67,67,67,0,725000.0,1578,350,66.0,72,60,296,53
20,61,63,73,12,450000.0,1495,323,63.0,55,44,249,57
19,54,54,71,17,120000.0,808,295,31.0,22,54,171,41
16,59,61,81,22,325000.0,1363,288,48.0,68,70,276,57
18,53,55,72,19,110000.0,1200,263,39.0,63,65,250,48
18,58,61,74,16,275000.0,1487,314,57.0,55,33,258,53
26,52,52,55,3,45000.0,825,281,29.0,18,59,162,39
23,64,66,72,8,675000.0,1650,350,58.0,65,62,318,56
21,69,71,76,7,1500000.0,1733,390,62.0,78,66,299,68
18,60,62,80,20,425000.0,1454,316,60.0,66,64,297,60
16,60,60,80,20,375000.0,1539,330,46.0,58,64,272,56
18,56,58,76,20,170000.0,1303,272,41.0,62,60,257,49
23,66,68,73,7,825000.0,1688,367,58.0,72,80,357,55
21,67,68,80,13,1400000.0,1503,315,60.0,72,72,295,63
22,61,63,69,8,375000.0,1428,317,51.0,53,75,305,60
24,64,64,71,7,575000.0,1462,334,59.0,68,71,286,62
20,57,59,74,17,230000.0,1486,311,57.0,35,46,242,53
23,64,65,71,7,575000.0,1671,371,60.0,64,63,334,65
19,61,61,79,18,450000.0,1082,358,39.0,30,68,236,59
23,65,66,71,6,750000.0,1514,318,49.0,55,71,340,61
17,52,53,72,20,90000.0,1155,239,39.0,34,58,214,40
19,54,54,68,14,140000.0,1339,295,37.0,55,58,218,42
19,50,50,69,19,50000.0,829,268,38.0,26,50,180,35
22,74,75,83,9,8000000.0,1888,409,74.0,73,66,324,70
20,67,67,79,12,1200000.0,1563,347,56.0,69,53,226,60
18,62,64,82,20,575000.0,1375,310,45.0,58,79,270,46
20,60,61,77,17,425000.0,1594,330,58.0,48,48,257,56
23,70,71,79,9,2500000.0,1554,347,55.0,61,71,274,61
28,66,66,66,0,550000.0,1603,346,62.0,65,69,264,64
21,59,59,68,9,190000.0,900,328,26.0,18,55,174,42
18,60,61,80,20,425000.0,1512,317,55.0,51,49,282,60
21,64,66,74,10,750000.0,1572,335,51.0,51,61,302,58
19,64,65,81,17,900000.0,1626,349,63.0,71,67,300,65
23,61,61,67,6,300000.0,1544,345,51.0,79,72,296,51
19,60,63,77,17,450000.0,1528,326,51.0,56,34,250,56
20,56,58,73,17,190000.0,1469,311,43.0,54,68,267,55
20,68,69,77,9,1400000.0,1588,347,55.0,61,51,274,54
20,60,61,70,10,300000.0,1499,324,45.0,56,58,248,49
22,65,67,74,9,850000.0,1543,330,59.0,63,76,336,56
25,59,59,62,3,170000.0,1490,317,54.0,60,53,272,53
30,58,58,58,0,90000.0,899,320,31.0,26,58,174,36
35,59,59,59,0,45000.0,1261,265,56.0,44,82,253,57
20,58,60,74,16,275000.0,1398,294,54.0,55,60,289,55
22,56,58,66,10,130000.0,1486,309,57.0,60,51,279,57
25,59,61,62,3,200000.0,1566,328,62.0,54,56,284,53
24,66,69,73,7,900000.0,1844,400,63.0,75,62,322,65
19,62,65,77,15,650000.0,1695,361,59.0,71,45,286,56
26,60,60,63,3,230000.0,1552,336,46.0,63,69,296,59
22,50,49,60,10,40000.0,1009,314,20.0,45,59,205,29
20,63,65,78,15,800000.0,1683,365,51.0,64,76,324,57
34,58,58,58,0,45000.0,1197,259,39.0,46,69,226,55
22,61,61,70,9,300000.0,857,322,33.0,22,45,159,49
17,51,54,71,20,70000.0,1289,257,52.0,51,35,253,47
20,55,55,68,13,130000.0,845,313,29.0,20,74,195,41
19,55,57,69,14,170000.0,1429,305,53.0,59,43,240,45
19,65,65,78,13,925000.0,1530,336,54.0,65,60,245,57
17,63,62,74,11,550000.0,1631,349,59.0,65,71,289,62
24,60,62,65,5,275000.0,1454,318,58.0,56,59,275,58
20,60,59,72,12,375000.0,1550,339,59.0,61,53,274,59
27,60,61,61,1,210000.0,1653,345,60.0,62,48,283,62
23,61,63,68,7,350000.0,1558,331,59.0,59,59,286,60
20,75,76,86,11,11500000.0,1710,385,67.0,68,61,336,68
24,67,69,76,9,1100000.0,1747,379,65.0,60,71,303,61
23,59,61,69,10,230000.0,1301,289,55.0,63,72,254,55
18,60,62,82,22,450000.0,1319,285,51.0,60,64,261,58
19,53,55,61,8,80000.0,1407,299,43.0,49,58,252,54
18,61,63,79,18,525000.0,1604,346,53.0,56,66,271,54
18,60,61,76,16,425000.0,1405,315,49.0,55,66,309,57
20,60,62,72,12,350000.0,1421,308,57.0,62,71,274,58
19,60,62,74,14,450000.0,1618,346,58.0,48,67,318,51
29,71,71,71,0,2300000.0,1845,389,66.0,76,42,276,66
31,62,62,62,0,230000.0,1573,348,58.0,63,68,268,57
20,63,64,78,15,800000.0,1609,353,55.0,70,68,335,56
21,60,62,69,9,300000.0,1410,314,50.0,55,73,265,50
18,63,63,80,17,700000.0,1560,339,54.0,66,49,251,56
19,64,66,77,13,850000.0,1599,346,66.0,65,67,328,61
21,61,63,71,10,375000.0,1362,296,51.0,55,71,260,57
22,56,58,67,11,160000.0,1388,304,58.0,71,63,299,64
26,68,69,72,4,1000000.0,1719,370,60.0,80,73,337,65
19,51,53,66,15,80000.0,1321,287,48.0,60,42,254,46
24,57,59,62,5,140000.0,1384,308,41.0,64,92,320,52
20,63,64,78,15,775000.0,1653,353,62.0,55,63,278,59
19,56,58,74,18,190000.0,1497,322,59.0,51,52,240,50
21,59,59,69,10,230000.0,1514,337,56.0,61,71,271,56
20,63,66,75,12,650000.0,1710,355,62.0,67,49,305,63
19,62,64,76,14,650000.0,1649,346,59.0,68,55,295,62
19,58,60,72,14,250000.0,1560,329,62.0,65,53,268,58
18,62,62,82,20,525000.0,915,335,35.0,19,54,179,53
20,53,53,65,12,100000.0,1404,309,39.0,64,68,269,45
18,59,60,77,18,325000.0,1401,301,46.0,50,36,231,51
20,61,61,72,11,400000.0,1588,344,55.0,69,58,295,55
22,58,60,67,9,200000.0,1387,291,56.0,64,64,307,58
20,63,65,72,9,525000.0,1418,313,49.0,62,90,273,60
19,59,59,76,17,275000.0,913,326,27.0,18,62,189,49
19,63,64,78,15,800000.0,1564,337,54.0,61,47,271,47
18,59,60,78,19,300000.0,1356,281,44.0,55,57,246,53
19,61,63,75,14,525000.0,1677,351,61.0,68,57,281,54
19,62,62,75,13,525000.0,1602,339,61.0,62,44,254,56
18,58,61,71,13,210000.0,1603,348,60.0,66,57,283,52
20,58,60,69,11,220000.0,1507,325,50.0,51,60,293,41
19,60,62,75,15,400000.0,1498,316,45.0,64,31,215,57
18,60,61,82,22,475000.0,1456,309,52.0,58,29,252,54
20,58,58,72,14,250000.0,1446,321,43.0,64,68,256,52
23,65,68,74,9,825000.0,1813,385,70.0,60,54,299,65
25,73,74,76,3,4400000.0,1793,380,59.0,92,55,324,65
17,57,56,76,19,180000.0,1446,310,56.0,52,55,229,55
20,57,59,71,14,210000.0,1347,295,47.0,55,67,263,49
20,66,68,77,11,1000000.0,1466,320,56.0,59,74,270,63
19,60,62,76,16,425000.0,1406,308,54.0,56,68,260,56
19,53,55,70,17,130000.0,1466,305,39.0,55,50,264,54
21,58,60,69,11,220000.0,1631,333,50.0,78,30,264,70
19,56,57,75,19,190000.0,1387,300,44.0,50,38,217,37
18,67,68,81,14,1600000.0,1659,354,64.0,58,41,250,63
21,72,72,78,6,3800000.0,1836,395,70.0,71,62,310,71
19,58,59,75,17,275000.0,1424,309,52.0,43,49,242,45
19,57,57,71,14,210000.0,1433,314,50.0,53,60,227,46
20,60,59,77,17,450000.0,1472,325,56.0,72,52,268,41
22,65,68,74,9,850000.0,1688,356,70.0,66,40,269,62
24,55,57,63,8,110000.0,1236,265,50.0,55,67,240,52
22,78,80,87,9,15500000.0,2057,435,79.0,82,70,351,76
22,69,71,79,10,1700000.0,1717,369,57.0,68,83,341,70
19,58,61,72,14,250000.0,1586,338,40.0,51,66,245,57
16,50,49,70,20,50000.0,766,270,29.0,26,56,149,45
19,51,52,71,20,80000.0,1380,292,39.0,59,48,247,54
20,64,65,79,15,1000000.0,1524,328,49.0,44,45,244,61
20,68,69,84,16,1900000.0,1698,365,69.0,61,56,282,67
18,62,61,80,18,600000.0,1632,350,58.0,63,57,278,55
24,62,64,68,6,425000.0,1593,339,61.0,63,67,313,58
17,53,54,73,20,120000.0,1301,274,45.0,54,33,241,50
22,63,65,73,10,600000.0,1524,321,60.0,56,66,315,64
18,62,63,78,16,575000.0,1668,356,58.0,58,56,300,50
22,60,62,69,9,325000.0,1613,336,55.0,55,57,312,52
26,69,70,73,4,1200000.0,1758,377,69.0,74,70,340,65
24,72,73,76,4,3600000.0,1766,391,62.0,75,76,316,66
21,68,68,76,8,1000000.0,969,374,37.0,22,45,202,45
29,64,64,64,0,0.0,1517,334,57.0,87,64,268,51
27,64,65,65,1,450000.0,1336,292,48.0,77,92,304,49
21,67,68,80,13,0.0,1584,328,51.0,78,22,282,53
20,58,60,74,16,275000.0,1374,289,51.0,46,55,282,55
17,66,68,86,20,1300000.0,1703,354,55.0,57,63,314,62
24,57,58,64,7,130000.0,1463,315,43.0,55,64,273,52
20,53,55,68,15,130000.0,1332,279,43.0,52,64,284,53
24,66,69,72,6,875000.0,1642,356,63.0,77,66,329,64
20,67,69,81,14,1700000.0,1691,363,60.0,70,51,307,61
19,59,59,70,11,210000.0,883,324,44.0,26,46,183,42
20,60,61,77,17,450000.0,1564,345,43.0,67,56,292,55
23,67,69,71,4,1000000.0,1619,351,61.0,65,76,360,67
25,61,63,64,3,325000.0,1559,343,52.0,69,63,304,53
22,66,69,78,12,1100000.0,1760,383,57.0,76,66,297,68
16,49,51,73,24,60000.0,1120,228,40.0,32,59,209,46
31,70,70,70,0,1300000.0,1780,385,62.0,91,74,327,67
22,68,72,79,11,1500000.0,1863,394,64.0,74,61,326,67
24,68,68,74,6,925000.0,1062,369,21.0,32,73,225,62
38,64,64,64,0,100000.0,1569,329,56.0,64,83,340,62
26,68,70,72,4,1000000.0,1612,345,52.0,80,81,336,66
27,70,72,73,3,1900000.0,1459,325,58.0,69,82,279,67
21,67,69,78,11,1200000.0,1553,337,57.0,76,75,300,66
24,62,64,66,4,350000.0,1318,291,45.0,58,80,265,54
32,64,64,64,0,275000.0,1556,346,61.0,67,66,249,56
20,55,56,68,13,150000.0,1486,329,56.0,68,58,273,52
20,58,60,72,14,275000.0,1429,309,42.0,52,49,248,54
21,66,66,77,11,900000.0,1072,362,33.0,31,44,196,66
25,69,71,74,5,1200000.0,1586,343,67.0,81,74,316,63
28,63,64,64,1,350000.0,1378,300,57.0,64,83,284,53
24,65,67,72,7,0.0,1674,363,66.0,63,76,312,60
24,69,69,74,5,1200000.0,1866,401,68.0,72,71,347,63
19,61,62,78,17,550000.0,1481,328,61.0,36,50,243,60
20,62,62,76,14,625000.0,1483,311,45.0,87,51,260,56
22,69,70,79,10,0.0,1769,384,51.0,70,55,316,60
20,70,73,82,12,3200000.0,1739,382,67.0,79,52,316,66
18,55,55,71,16,150000.0,1391,299,41.0,57,48,245,49
20,68,69,83,15,2000000.0,1664,358,64.0,69,50,287,65
23,66,67,75,9,1000000.0,1563,339,55.0,56,54,272,58
24,70,70,76,6,2200000.0,1793,392,59.0,85,65,329,64
28,67,67,67,0,650000.0,1767,379,56.0,80,60,294,62
28,70,70,72,2,1500000.0,1076,379,42.0,32,41,188,68
20,66,68,79,13,1200000.0,1617,355,62.0,80,74,298,60
28,70,70,70,0,1500000.0,1750,390,58.0,80,78,321,66
21,61,61,73,12,400000.0,1537,328,52.0,65,56,267,60
22,67,69,76,9,1100000.0,1634,340,52.0,68,77,322,68
22,69,70,77,8,1400000.0,1744,385,57.0,85,68,323,68
21,68,68,78,10,1300000.0,1739,378,53.0,81,69,320,65
20,67,69,79,12,1400000.0,1685,358,60.0,70,36,277,60
21,61,65,73,12,450000.0,1706,365,60.0,66,66,312,63
22,68,70,77,9,1400000.0,1786,377,66.0,73,67,338,69
18,61,62,79,18,525000.0,1578,334,56.0,61,40,266,54
21,63,65,74,11,650000.0,1632,356,69.0,80,69,326,64
18,58,58,74,16,240000.0,1461,316,42.0,63,66,254,51
19,55,57,72,17,170000.0,1393,307,52.0,66,74,314,45
18,63,63,81,18,700000.0,1485,329,44.0,70,59,256,56
19,57,59,77,20,220000.0,1491,320,51.0,53,60,273,51
18,61,62,81,20,475000.0,1391,305,47.0,55,70,264,53
19,63,63,73,10,575000.0,1512,332,54.0,47,52,252,45
21,61,63,71,10,425000.0,1470,323,49.0,64,70,333,57
19,58,60,75,17,275000.0,1442,311,59.0,46,58,257,57
21,63,65,75,12,650000.0,1638,345,68.0,64,59,298,64
19,68,68,83,15,1800000.0,1726,375,66.0,74,56,272,61
19,56,58,72,16,190000.0,1535,324,48.0,55,49,262,55
22,63,63,73,10,525000.0,1681,360,50.0,60,56,290,61
18,62,61,80,18,575000.0,1471,332,52.0,61,70,266,60
20,63,65,80,17,750000.0,1352,285,56.0,40,66,244,60
21,65,67,77,12,975000.0,1693,359,58.0,59,47,267,62
18,49,49,63,14,50000.0,747,275,20.0,18,38,142,28
25,59,60,62,3,200000.0,1512,341,49.0,59,66,295,51
20,59,59,71,12,250000.0,1490,321,53.0,66,58,258,52
17,54,56,72,18,130000.0,1298,279,44.0,48,69,231,48
20,63,64,78,15,800000.0,1491,331,52.0,60,61,274,55
20,59,60,71,12,250000.0,1453,316,40.0,58,64,257,54
18,62,65,77,15,0.0,1495,320,50.0,73,67,295,64
19,63,64,76,13,700000.0,1572,339,56.0,63,54,285,62
20,66,69,79,13,1200000.0,1832,392,60.0,78,52,327,70
20,62,63,75,13,550000.0,1648,357,60.0,56,50,273,61
20,66,66,79,13,1100000.0,1569,348,53.0,68,63,258,58
22,63,65,72,9,525000.0,1413,300,59.0,63,69,268,63
20,59,59,73,14,300000.0,830,296,23.0,17,56,168,58
20,51,53,64,13,70000.0,1301,283,43.0,54,74,294,44
23,66,66,75,9,900000.0,1711,379,59.0,78,48,303,62
17,76,78,88,12,12000000.0,2043,434,79.0,79,75,357,75
23,65,65,72,7,675000.0,1635,351,57.0,72,53,273,64
19,65,66,78,13,925000.0,1647,351,57.0,67,48,267,59
19,54,54,73,19,120000.0,858,303,28.0,25,46,183,31
20,57,59,71,14,230000.0,1475,314,49.0,67,44,283,51
18,57,57,76,19,180000.0,867,322,30.0,24,62,183,35
20,58,59,70,12,210000.0,1492,320,55.0,61,62,268,56
20,59,60,77,18,350000.0,1422,316,54.0,50,56,254,39
18,59,59,75,16,275000.0,943,328,29.0,18,78,199,51
19,55,57,75,20,170000.0,1399,304,52.0,55,49,276,41
20,67,68,78,11,1300000.0,1640,361,57.0,69,54,312,55
18,58,60,78,20,250000.0,1349,284,50.0,52,60,255,55
17,56,57,72,16,180000.0,1437,305,53.0,49,34,225,45
20,49,51,59,10,50000.0,1321,274,52.0,37,33,190,46
18,55,56,74,19,170000.0,1330,276,42.0,57,28,249,46
20,61,63,78,17,525000.0,1579,336,58.0,57,61,282,64
19,62,64,80,18,650000.0,1483,314,56.0,57,65,306,65
20,74,75,86,12,9500000.0,1900,404,78.0,90,63,353,78
24,69,69,72,3,1300000.0,1741,375,68.0,58,64,313,66
19,57,59,74,17,220000.0,1484,315,44.0,56,41,269,53
22,64,65,73,9,700000.0,1630,349,70.0,72,54,328,50
18,54,54,72,18,130000.0,1406,295,38.0,60,39,240,47
17,59,60,79,20,300000.0,1414,302,46.0,54,34,243,47
19,56,58,71,15,180000.0,1314,281,39.0,58,63,257,54
23,63,65,71,8,550000.0,1580,340,60.0,65,70,331,61
19,60,64,78,18,450000.0,1543,339,57.0,62,45,256,63
23,62,64,71,9,450000.0,1576,338,64.0,49,56,252,63
17,55,56,74,19,160000.0,1368,296,51.0,50,56,260,48
18,57,57,74,17,180000.0,899,315,24.0,25,58,187,40
19,55,57,70,15,170000.0,1362,304,52.0,71,50,288,51
17,58,59,80,22,250000.0,1528,322,45.0,59,51,242,54
19,61,63,75,14,550000.0,1593,333,47.0,70,33,276,54
18,56,57,70,14,170000.0,1449,305,43.0,58,54,262,52
17,58,59,80,22,275000.0,1557,334,63.0,54,67,292,50
18,59,59,76,17,275000.0,878,322,28.0,26,60,182,42
19,63,62,73,10,575000.0,1530,324,53.0,56,52,299,55
19,62,64,81,19,600000.0,1381,312,63.0,73,75,270,57
20,61,65,78,17,525000.0,1591,339,48.0,62,52,272,60
19,57,59,75,18,210000.0,1369,293,48.0,64,58,256,54
21,66,67,75,9,900000.0,1714,367,50.0,83,63,317,57
18,51,53,74,23,80000.0,1167,247,36.0,61,67,248,46
18,54,54,72,18,130000.0,1350,291,39.0,66,50,244,44
19,58,59,76,18,275000.0,1397,307,49.0,56,49,236,49
17,61,62,79,18,500000.0,1436,315,55.0,46,57,285,52
19,52,53,64,12,80000.0,1280,268,34.0,52,43,210,53
20,65,67,78,13,975000.0,1495,324,52.0,53,70,272,62
19,58,60,73,15,275000.0,1419,313,45.0,44,68,292,53
22,65,69,74,9,825000.0,1746,374,46.0,66,55,320,61
18,50,52,68,18,60000.0,1173,253,37.0,64,72,255,44
20,68,68,78,10,1500000.0,1662,366,58.0,59,59,297,59
24,67,68,73,6,1000000.0,1701,363,67.0,65,57,308,64
16,52,52,75,23,100000.0,1352,288,40.0,60,43,224,56
17,62,64,81,19,600000.0,1594,336,61.0,52,38,264,57
19,67,68,81,14,1600000.0,1812,393,55.0,75,72,342,61
19,63,65,80,17,800000.0,1646,345,56.0,57,36,262,53
20,61,61,73,12,450000.0,1401,309,52.0,39,48,266,50
19,55,56,65,10,110000.0,1197,258,41.0,33,74,229,45
20,64,65,73,9,650000.0,1639,342,46.0,66,64,297,63
17,59,59,76,17,250000.0,883,318,21.0,27,32,168,46
20,65,68,78,13,1000000.0,1749,380,62.0,78,71,334,66
19,61,63,72,11,375000.0,1446,319,56.0,67,72,283,57
19,66,68,76,10,925000.0,1466,320,61.0,63,72,267,62
18,65,67,77,12,800000.0,1705,362,58.0,58,32,239,59
20,63,64,79,16,775000.0,1588,342,58.0,56,71,278,64
20,57,57,68,11,160000.0,1369,292,39.0,60,50,223,50
18,62,64,81,19,625000.0,1583,348,61.0,61,62,300,59
20,62,64,78,16,625000.0,1349,293,43.0,60,70,267,58
20,54,57,69,15,150000.0,1438,304,62.0,58,48,236,49
23,53,53,62,9,70000.0,902,291,32.0,33,58,197,42
19,71,73,83,12,3800000.0,1631,356,60.0,65,72,293,65
21,68,70,79,11,1400000.0,1475,323,64.0,70,75,280,59
28,64,64,64,0,450000.0,1679,361,57.0,65,44,260,58
20,58,60,72,14,275000.0,1407,297,47.0,47,70,299,55
21,57,57,70,13,160000.0,835,315,34.0,25,60,164,32
23,63,65,72,9,575000.0,1589,328,62.0,49,40,248,58
19,58,61,73,15,275000.0,1447,320,60.0,54,62,279,60
20,50,52,64,14,60000.0,1323,286,54.0,45,59,230,45
20,60,64,70,10,350000.0,1537,346,50.0,59,56,273,47
19,60,61,76,16,450000.0,1520,332,48.0,62,39,260,52
19,53,55,68,15,120000.0,1259,269,44.0,53,59,240,47
19,53,58,64,11,90000.0,1510,328,40.0,49,63,276,57
18,59,60,76,17,325000.0,1445,304,48.0,55,64,294,54
20,59,58,67,8,230000.0,1488,319,48.0,70,47,271,41
20,58,60,69,11,220000.0,1489,310,57.0,34,41,250,47
22,64,65,73,9,625000.0,1543,339,60.0,65,56,237,63
18,54,56,74,20,140000.0,1382,290,50.0,56,44,262,51
20,64,64,78,14,1000000.0,1481,332,56.0,58,34,222,52
21,58,58,72,14,240000.0,861,310,31.0,24,70,182,44
18,57,59,74,17,210000.0,1536,317,64.0,53,36,247,54
22,56,58,66,10,130000.0,1435,313,49.0,66,70,284,53
26,68,69,69,1,1100000.0,1638,356,63.0,74,72,348,64
26,69,69,72,3,1100000.0,1692,375,57.0,85,68,292,62
19,52,54,66,14,100000.0,1237,275,46.0,55,70,253,45
18,57,59,70,13,190000.0,1450,318,54.0,63,55,290,54
19,64,66,81,17,975000.0,1492,312,63.0,50,48,283,64
18,65,65,82,17,1000000.0,1704,359,70.0,66,51,289,57
23,64,66,71,7,575000.0,1520,329,46.0,70,65,269,63
21,70,71,77,7,2300000.0,1780,374,71.0,82,39,307,73
17,49,50,68,19,50000.0,1222,273,38.0,58,45,205,47
20,66,68,82,16,1300000.0,1675,365,59.0,67,43,253,65
21,61,61,72,11,400000.0,1489,334,47.0,59,56,253,54
21,61,62,73,12,450000.0,1603,342,55.0,55,46,270,61
20,58,59,73,15,275000.0,1532,336,44.0,54,56,265,56
23,70,73,77,7,2300000.0,1530,334,72.0,84,77,297,70
20,59,59,71,12,250000.0,1610,343,54.0,70,62,291,52
27,65,65,65,0,575000.0,1509,326,54.0,66,44,275,65
18,50,52,64,14,60000.0,1233,266,39.0,50,62,281,43
20,52,54,65,13,90000.0,1231,276,40.0,62,72,253,48
22,68,71,75,7,1100000.0,1819,394,69.0,73,70,332,68
17,56,59,81,25,200000.0,1514,319,48.0,57,42,291,59
19,53,55,65,12,100000.0,1382,289,46.0,43,44,212,44
22,67,67,74,7,950000.0,1633,360,49.0,78,63,273,49
24,67,69,74,7,1100000.0,1704,376,49.0,79,60,312,62
29,65,66,65,0,475000.0,1627,359,48.0,41,68,310,53
22,60,61,69,9,325000.0,1554,339,54.0,60,51,277,51
20,67,70,79,12,1300000.0,1819,392,49.0,80,59,344,63
24,74,76,79,5,7500000.0,1970,419,67.0,88,70,375,73
18,63,65,72,9,525000.0,1511,329,49.0,69,57,277,68
19,65,67,83,18,1100000.0,1518,329,58.0,52,66,267,58
20,69,71,79,10,1600000.0,1562,352,69.0,62,81,282,70
25,65,66,68,3,675000.0,1600,342,65.0,73,31,290,63
20,63,63,76,13,650000.0,1506,342,48.0,70,56,244,52
19,66,69,80,14,1400000.0,1775,387,68.0,70,66,319,61
20,60,63,72,12,375000.0,1565,334,51.0,64,57,295,47
19,63,63,77,14,725000.0,1487,327,43.0,68,63,254,56
20,61,65,69,8,375000.0,1641,342,63.0,64,51,308,65
18,52,55,70,18,100000.0,1483,325,43.0,68,64,294,50
19,60,62,74,14,450000.0,1497,327,54.0,61,61,278,56
18,63,63,80,17,625000.0,949,340,37.0,24,43,169,54
19,62,62,76,14,550000.0,895,331,33.0,26,62,172,54
19,54,56,71,17,150000.0,1362,287,45.0,35,36,214,48
24,61,61,66,5,300000.0,1465,318,54.0,64,56,242,58
24,62,63,68,6,425000.0,1635,344,53.0,68,60,302,56
20,55,55,72,17,160000.0,1378,301,39.0,57,62,244,53
22,59,61,68,9,240000.0,1482,321,50.0,59,64,305,56
19,55,57,71,16,170000.0,1431,310,51.0,72,52,284,49
25,59,62,64,5,200000.0,1586,345,58.0,58,63,277,59
20,60,63,77,17,450000.0,1711,363,53.0,53,59,283,55
20,64,65,72,8,600000.0,1484,338,58.0,64,84,299,55
18,53,54,64,11,90000.0,1429,312,46.0,60,58,262,50
26,63,63,65,2,400000.0,1660,364,54.0,71,66,312,62
19,62,62,77,15,600000.0,1496,330,45.0,55,46,235,54
17,59,61,81,22,350000.0,1488,327,51.0,60,62,269,51
18,61,63,82,21,575000.0,1493,322,61.0,60,63,303,56
28,63,65,63,0,375000.0,1707,369,57.0,67,60,314,44
30,68,68,69,1,700000.0,1016,368,35.0,20,85,245,57
18,60,62,80,20,400000.0,1375,293,55.0,56,75,290,55
18,53,53,73,20,100000.0,1067,337,50.0,40,53,218,31
23,66,67,70,4,750000.0,1561,343,65.0,69,68,289,66
20,69,70,81,12,1900000.0,1686,369,68.0,68,63,311,67
24,61,63,68,7,325000.0,1411,319,50.0,65,78,272,55
18,51,53,71,20,70000.0,1211,266,40.0,55,62,240,43
19,57,58,72,15,220000.0,1410,301,48.0,63,45,277,53
18,63,65,77,14,700000.0,1464,302,59.0,71,66,277,63
22,68,70,77,9,1400000.0,1689,362,63.0,75,72,344,67
19,62,63,80,18,625000.0,1629,344,60.0,70,46,258,63
19,55,56,73,18,170000.0,1402,296,49.0,47,41,233,44
18,58,60,75,17,275000.0,1483,309,57.0,51,37,255,51
17,53,53,75,22,120000.0,1292,279,35.0,60,47,217,52
17,58,58,82,24,230000.0,844,317,29.0,20,49,154,48
23,69,71,75,6,1500000.0,1735,388,63.0,71,87,383,61
21,67,68,82,15,1600000.0,1804,375,70.0,81,57,326,59
19,52,54,69,17,100000.0,1189,262,40.0,37,71,235,42
26,67,67,69,2,0.0,946,358,21.0,19,47,191,44
23,67,67,73,6,800000.0,1018,358,39.0,27,46,209,50
26,66,67,68,2,675000.0,1677,362,61.0,70,67,277,60
21,65,67,73,8,725000.0,1408,318,64.0,69,80,273,62
20,62,63,75,13,550000.0,1391,295,45.0,71,73,267,58
19,60,61,72,12,325000.0,1335,299,44.0,65,75,270,46
26,68,72,72,4,1000000.0,1727,375,49.0,86,79,360,69
18,56,57,70,14,190000.0,1405,305,45.0,45,46,224,41
20,54,58,69,15,150000.0,1461,312,60.0,49,47,265,54
19,53,53,73,20,110000.0,853,300,26.0,26,48,172,42
19,58,58,72,14,250000.0,1482,312,44.0,56,42,234,56
29,64,64,64,0,375000.0,1555,346,58.0,70,73,269,57
23,61,63,67,6,300000.0,1336,300,43.0,63,77,261,45
22,65,66,70,5,650000.0,1621,346,60.0,74,69,305,59
25,66,67,70,4,750000.0,1715,372,59.0,80,57,322,59
23,68,69,74,6,1200000.0,1706,362,70.0,65,68,309,66
23,70,71,79,9,2700000.0,1723,366,62.0,69,41,293,61
21,62,63,70,8,450000.0,1425,310,56.0,62,70,327,54
18,61,62,76,15,525000.0,1430,306,58.0,49,52,286,52
23,55,57,64,9,110000.0,1297,280,46.0,64,61,255,51
28,64,64,64,0,375000.0,1528,337,52.0,60,60,236,56
31,63,63,63,0,275000.0,1575,343,56.0,56,57,253,63
26,65,65,65,0,575000.0,1586,344,49.0,63,59,314,58
22,59,60,66,7,200000.0,1485,318,50.0,79,54,264,57
25,67,68,72,5,900000.0,1620,358,56.0,85,41,279,58
24,66,66,71,5,650000.0,1004,359,30.0,29,56,196,58
26,65,65,68,3,600000.0,1637,359,56.0,72,74,330,59
25,67,68,70,3,850000.0,1810,395,61.0,68,68,307,63
21,63,63,69,6,475000.0,1654,359,53.0,67,64,310,60
28,59,59,60,1,130000.0,833,313,26.0,20,58,157,51
23,61,63,67,6,350000.0,1556,338,50.0,57,66,298,46
20,56,59,71,15,200000.0,1499,329,49.0,55,61,265,51
25,62,62,65,3,325000.0,1522,332,47.0,72,61,248,58
23,65,66,73,8,800000.0,1699,358,45.0,69,34,289,57
29,70,70,72,2,1500000.0,1085,380,43.0,29,63,199,50
21,67,67,80,13,1300000.0,1732,375,53.0,74,59,322,63
23,58,58,64,6,150000.0,1464,309,52.0,70,35,220,55
21,58,59,71,13,230000.0,1532,333,55.0,70,59,299,58
21,60,63,71,11,350000.0,1622,350,54.0,64,60,291,56
20,58,61,73,15,275000.0,1567,341,52.0,63,62,296,54
24,65,67,72,7,700000.0,1608,354,45.0,69,78,326,58
29,62,62,62,0,250000.0,1454,322,42.0,69,67,250,55
20,66,68,83,17,1300000.0,1498,335,59.0,73,74,295,59
20,60,61,75,15,425000.0,1337,292,44.0,59,62,226,56
19,54,54,68,14,120000.0,882,297,21.0,20,61,187,37
20,54,59,69,15,150000.0,1452,307,46.0,62,36,263,50
19,64,67,82,18,900000.0,1751,369,62.0,72,56,317,57
